Date,Max Temperature,Min Temperature,Sun Degree,Moon Degree,Mars Degree,Mercury Degree,Jupitor Degree,Venus Degree,Saturn Degree,Rahu Degree,Ketu Degree
21-08-2019,29.29,23.94, 125.153611 , 7.010000 , 129.193333 , 111.511667 , 231.968056 , 127.058611 , 261.858056 , 84.076667 , 264.076667 
22-08-2019,29.13,24.12, 126.116389 , 19.251389 , 129.828889 , 113.360278 , 231.999167 , 128.296111 , 261.815556 , 84.016389 , 264.016389 
23-08-2019,28.98,23.7, 127.079722 , 31.733333 , 130.464722 , 115.247222 , 232.033056 , 129.534167 , 261.774722 , 83.986667 , 263.986667 
24-08-2019,29.33,23.98, 128.043333 , 44.524167 , 131.100556 , 117.165278 , 232.070000 , 130.772500 , 261.735000 , 83.988333 , 263.988333 
25-08-2019,28,23.88, 129.007500 , 57.689722 , 131.736667 , 119.108333 , 232.109722 , 132.010833 , 261.696667 , 84.008056 , 264.008056 
26-08-2019,28.5,23.61, 129.971944 , 71.283333 , 132.372778 , 121.069722 , 232.152778 , 133.249722 , 261.660000 , 84.028056 , 264.028056 
27-08-2019,29.19,23.65, 130.937222 , 85.334444 , 133.009167 , 123.043333 , 232.198611 , 134.488889 , 261.624444 , 84.035833 , 264.035833 
28-08-2019,29.75,23.83, 131.902778 , 99.834722 , 133.645833 , 125.024444 , 232.247500 , 135.728056 , 261.590556 , 84.018889 , 264.018889 
29-08-2019,29.76,24.5, 132.868889 , 114.724722 , 134.282500 , 127.008056 , 232.299444 , 136.967500 , 261.558056 , 83.965278 , 263.965278 
30-08-2019,29.51,24.97, 133.835556 , 129.891389 , 134.919167 , 128.990000 , 232.354167 , 138.207222 , 261.526944 , 83.875556 , 263.875556 
31-08-2019,28.5,25.4, 134.802500 , 145.174722 , 135.556111 , 130.966667 , 232.411944 , 139.447222 , 261.497222 , 83.761944 , 263.761944 
01-09-2019,27.36,25.05, 135.770000 , 160.392778 , 136.193056 , 132.935000 , 232.472500 , 140.687222 , 261.469167 , 83.636111 , 263.636111 
02-09-2019,28.69,25.28, 136.737778 , 175.372500 , 136.830000 , 134.892778 , 232.536111 , 141.927500 , 261.442500 , 83.509444 , 263.509444 
03-09-2019,28.33,25.13, 137.705833 , 189.978889 , 137.467500 , 136.837222 , 232.602500 , 143.167778 , 261.417500 , 83.400278 , 263.400278 
04-09-2019,27.51,24.79, 138.674444 , 204.131667 , 138.104722 , 138.767222 , 232.671667 , 144.408333 , 261.393889 , 83.326111 , 263.326111 
05-09-2019,28.11,24.7, 139.643611 , 217.806944 , 138.742222 , 140.681111 , 232.743611 , 145.648889 , 261.371944 , 83.288056 , 263.288056 
06-09-2019,27.94,24.96, 140.613056 , 231.027500 , 139.380000 , 142.578056 , 232.818611 , 146.889722 , 261.351667 , 83.276944 , 263.276944 
07-09-2019,28.23,24.73, 141.582778 , 243.847500 , 140.017778 , 144.457222 , 232.896111 , 148.130556 , 261.332778 , 83.282778 , 263.282778 
08-09-2019,27.83,25.12, 142.553056 , 256.337222 , 140.655833 , 146.318056 , 232.976389 , 149.371389 , 261.315833 , 83.294167 , 263.294167 
09-09-2019,27.82,25.14, 143.523611 , 268.572222 , 141.293889 , 148.160278 , 233.059722 , 150.612500 , 261.300000 , 83.295000 , 263.295000 
10-09-2019,28.49,25.08, 144.494722 , 280.624444 , 141.931944 , 149.983611 , 233.145278 , 151.853611 , 261.286111 , 83.267500 , 263.267500 
11-09-2019,27.9,24.76, 145.466389 , 292.558889 , 142.570278 , 151.787778 , 233.233889 , 153.094722 , 261.273611 , 83.200556 , 263.200556 
12-09-2019,27.27,24.8, 146.438333 , 304.428333 , 143.208889 , 153.573056 , 233.325000 , 154.336111 , 261.262778 , 83.090000 , 263.090000 
13-09-2019,28.34,24.8, 147.410833 , 316.276111 , 143.847500 , 155.339444 , 233.418611 , 155.577500 , 261.253611 , 82.937222 , 262.937222 
14-09-2019,28.84,24.98, 148.383611 , 328.135278 , 144.486389 , 157.087222 , 233.515000 , 156.819167 , 261.245833 , 82.750278 , 262.750278 
15-09-2019,28.78,24.4, 149.357222 , 340.032222 , 145.125556 , 158.816667 , 233.613611 , 158.060833 , 261.239722 , 82.544722 , 262.544722 
16-09-2019,28.77,23.96, 150.331111 , 351.990278 , 145.764722 , 160.527778 , 233.715000 , 159.302500 , 261.235556 , 82.338056 , 262.338056 
17-09-2019,28.6,24.92, 151.305556 , 4.034167 , 146.404167 , 162.220833 , 233.818889 , 160.544167 , 261.232778 , 82.146111 , 262.146111 
18-09-2019,29.42,24.64, 152.280833 , 16.193056 , 147.043889 , 163.896667 , 233.925556 , 161.786111 , 261.231389 , 81.981944 , 261.981944 
19-09-2019,30.18,24.51, 153.256389 , 28.504444 , 147.683889 , 165.554722 , 234.034444 , 163.028333 , 261.231944 , 81.856944 , 261.856944 
20-09-2019,27.51,24.5, 154.232778 , 41.015278 , 148.323889 , 167.196111 , 234.145833 , 164.270278 , 261.234167 , 81.778611 , 261.778611 
21-09-2019,29.92,23.73, 155.209722 , 53.780833 , 148.964444 , 168.820556 , 234.259444 , 165.512778 , 261.238056 , 81.743056 , 261.743056 
22-09-2019,30.07,24.6, 156.187222 , 66.861389 , 149.605000 , 170.428333 , 234.375833 , 166.755278 , 261.243333 , 81.735833 , 261.735833 
23-09-2019,30.05,24.09, 157.165278 , 80.315278 , 150.246111 , 172.020000 , 234.494444 , 167.997778 , 261.250556 , 81.738056 , 261.738056 
24-09-2019,30.26,24.59, 158.144167 , 94.186667 , 150.887222 , 173.595556 , 234.615556 , 169.240278 , 261.259167 , 81.731667 , 261.731667 
25-09-2019,30.43,25.11, 159.123611 , 108.492222 , 151.528611 , 175.155278 , 234.738889 , 170.483056 , 261.269722 , 81.695833 , 261.695833 
26-09-2019,28.85,25.04, 160.103611 , 123.205278 , 152.170278 , 176.699444 , 234.864444 , 171.726111 , 261.281667 , 81.613889 , 261.613889 
27-09-2019,28.08,24.25, 161.084444 , 138.245000 , 152.812222 , 178.227778 , 234.992500 , 172.968889 , 261.295278 , 81.485000 , 261.485000 
28-09-2019,28.97,23.87, 162.065556 , 153.474444 , 153.454444 , 179.740556 , 235.122778 , 174.211944 , 261.310556 , 81.323889 , 261.323889 
29-09-2019,28.54,23.88, 163.047222 , 168.717778 , 154.096667 , 181.237778 , 235.255000 , 175.455000 , 261.327500 , 81.144444 , 261.144444 
30-09-2019,28.85,23.86, 164.029722 , 183.789167 , 154.739167 , 182.719444 , 235.389722 , 176.698056 , 261.346111 , 80.959444 , 260.959444 
01-10-2019,29.98,24.21, 165.012500 , 198.526667 , 155.382222 , 184.185556 , 235.526667 , 177.941389 , 261.366111 , 80.791667 , 260.791667 
02-10-2019,30.5,24.4, 165.995833 , 212.818611 , 156.025278 , 185.635833 , 235.665833 , 179.184444 , 261.388056 , 80.666389 , 260.666389 
03-10-2019,31.05,23.61, 166.979722 , 226.614722 , 156.668333 , 187.070278 , 235.806944 , 180.427778 , 261.411667 , 80.590278 , 260.590278 
04-10-2019,28.87,24.01, 167.964167 , 239.919444 , 157.311944 , 188.488333 , 235.950278 , 181.670833 , 261.436667 , 80.552222 , 260.552222 
05-10-2019,30.04,23.36, 168.949167 , 252.780278 , 157.955833 , 189.889444 , 236.095556 , 182.914167 , 261.463611 , 80.538889 , 260.538889 
06-10-2019,30.55,24.4, 169.934444 , 265.269444 , 158.599722 , 191.273611 , 236.243056 , 184.157222 , 261.491944 , 80.537778 , 260.537778 
07-10-2019,30.63,23.87, 170.920556 , 277.472222 , 159.243889 , 192.640000 , 236.392500 , 185.400278 , 261.521944 , 80.529722 , 260.529722 
08-10-2019,32.3,23.88, 171.906944 , 289.475278 , 159.888333 , 193.988056 , 236.543889 , 186.643333 , 261.553611 , 80.492222 , 260.492222 
09-10-2019,31.44,23.89, 172.893611 , 301.359167 , 160.533056 , 195.316944 , 236.697222 , 187.886389 , 261.586667 , 80.410000 , 260.410000 
10-10-2019,32.27,24.09, 173.881111 , 313.195278 , 161.177778 , 196.625556 , 236.852500 , 189.129444 , 261.621389 , 80.278889 , 260.278889 
11-10-2019,31.64,24.22, 174.868889 , 325.041667 , 161.823056 , 197.913056 , 237.009722 , 190.372222 , 261.657500 , 80.103611 , 260.103611 
12-10-2019,31.03,24.31, 175.857222 , 336.942778 , 162.468333 , 199.177778 , 237.168889 , 191.615278 , 261.695278 , 79.895278 , 259.895278 
13-10-2019,30.66,24.08, 176.846389 , 348.930556 , 163.113889 , 200.418889 , 237.329722 , 192.858056 , 261.734722 , 79.668333 , 259.668333 
14-10-2019,33.06,24.18, 177.835833 , 1.026389 , 163.760000 , 201.634167 , 237.492500 , 194.100833 , 261.775556 , 79.437778 , 259.437778 
15-10-2019,32.39,22.52, 178.825833 , 13.245556 , 164.406111 , 202.821944 , 237.656944 , 195.343611 , 261.818056 , 79.217778 , 259.217778 
16-10-2019,31.46,21.13, 179.816667 , 25.600833 , 165.052778 , 203.979722 , 237.823056 , 196.586667 , 261.862222 , 79.026667 , 259.026667 
17-10-2019,31.64,21.5, 180.807778 , 38.108056 , 165.699444 , 205.105278 , 237.991111 , 197.829444 , 261.907500 , 78.881111 , 258.881111 
18-10-2019,29.21,23.77, 181.799722 , 50.789444 , 166.346667 , 206.195833 , 238.161111 , 199.072222 , 261.954722 , 78.788056 , 258.788056 
19-10-2019,27.96,22.69, 182.792222 , 63.676111 , 166.994167 , 207.247778 , 238.332500 , 200.315000 , 262.003056 , 78.741667 , 258.741667 
20-10-2019,28.58,23.01, 183.785556 , 76.806389 , 167.641944 , 208.257778 , 238.505833 , 201.557778 , 262.053056 , 78.728611 , 258.728611 
21-10-2019,27.92,22.93, 184.779444 , 90.222222 , 168.290278 , 209.221111 , 238.680556 , 202.800833 , 262.104722 , 78.731389 , 258.731389 
22-10-2019,27.88,23.4, 185.773889 , 103.961944 , 168.938611 , 210.133611 , 238.857222 , 204.043611 , 262.157500 , 78.730556 , 258.730556 
23-10-2019,27.92,23.66, 186.768889 , 118.047500 , 169.587500 , 210.989722 , 239.035278 , 205.286389 , 262.211944 , 78.702500 , 258.702500 
24-10-2019,29.23,23.63, 187.764722 , 132.472222 , 170.236667 , 211.783333 , 239.214722 , 206.529444 , 262.267778 , 78.631667 , 258.631667 
25-10-2019,27.66,22.9, 188.760833 , 147.188333 , 170.886111 , 212.507778 , 239.396111 , 207.772222 , 262.325000 , 78.516944 , 258.516944 
26-10-2019,29.42,23.8, 189.757778 , 162.101944 , 171.535833 , 213.156111 , 239.578889 , 209.015278 , 262.383889 , 78.370833 , 258.370833 
27-10-2019,29.44,21.96, 190.755278 , 177.077500 , 172.185833 , 213.719722 , 239.763056 , 210.258056 , 262.443889 , 78.205000 , 258.205000 
